cliente_id,data_compra,valor_compra,produto_id,canal,cidade,device
cliente_424,2024-10-10 02:18:28.773914,1823.59,produto_3,callcenter,Rio de Janeiro,iOS
,2024-07-06 02:18:28.773937,1741.82,produto_1,callcenter,Belo Horizonte,Android
cliente_424,2024-09-17 02:18:28.773943,1806.41,produto_5,callcenter,Curitiba,iOS
,,1681.0,produto_5,app,Porto Alegre,Desktop
cliente_424,2024-09-25 02:18:28.773954,362.22,produto_4,web,Porto Alegre,iOS
cliente_424,,365.22,produto_2,,Porto Alegre,Desktop
cliente_424,2024-10-04 02:18:28.773964,454.92,produto_4,web,São Paulo,iOS
cliente_424,2024-07-07 02:18:28.773969,686.04,produto_3,callcenter,São Paulo,iOS
cliente_425,2024-06-02 02:18:28.773976,111.95,produto_3,,Belo Horizonte,iOS
cliente_425,2025-04-24 02:18:28.773991,373.32,produto_2,app,Curitiba,Android
cliente_425,2025-01-04 02:18:28.773996,913.15,produto_5,app,São Paulo,Desktop
cliente_425,2024-06-11 02:18:28.774001,363.4,produto_3,web,São Paulo,
cliente_425,2024-05-19 02:18:28.774006,190.25,produto_3,app,Belo Horizonte,Desktop
,2024-10-16 02:18:28.774011,1392.19,,,,Android
cliente_425,2024-12-21 02:18:28.774017,1459.48,produto_4,,,
cliente_425,,634.53,produto_4,callcenter,Curitiba,Desktop
cliente_425,2025-04-22 02:18:28.774032,,produto_2,callcenter,São Paulo,iOS
cliente_425,2024-07-24 02:18:28.774041,928.24,produto_4,,Curitiba,iOS
,,1405.76,produto_5,web,Belo Horizonte,Desktop
cliente_426,2024-05-15 02:18:28.774057,,produto_5,app,São Paulo,Android
cliente_426,2024-11-19 02:18:28.774063,349.27,produto_4,app,São Paulo,
cliente_426,2024-05-09 02:18:28.774068,405.4,produto_4,web,Rio de Janeiro,
cliente_426,2024-09-07 02:18:28.774077,1082.71,produto_3,app,Rio de Janeiro,Android
cliente_426,2024-07-23 02:18:28.774083,506.19,produto_4,callcenter,São Paulo,iOS
cliente_426,2024-08-28 02:18:28.774088,1593.47,produto_5,callcenter,Rio de Janeiro,Android
cliente_426,2024-06-02 02:18:28.774092,1067.89,produto_2,callcenter,Belo Horizonte,iOS
cliente_426,2024-07-23 02:18:28.774100,1530.19,,app,Curitiba,
cliente_426,2024-12-06 02:18:28.774115,1099.21,,app,Belo Horizonte,Android
cliente_426,2024-09-20 02:18:28.774131,1669.85,produto_5,app,São Paulo,Desktop
cliente_426,2024-07-04 02:18:28.774137,398.09,produto_3,app,Rio de Janeiro,Desktop
cliente_426,2025-01-15 02:18:28.774142,637.76,produto_2,callcenter,São Paulo,Android
cliente_427,,1332.43,produto_2,app,,Desktop
cliente_427,2025-01-06 02:18:28.774154,1275.88,produto_5,web,São Paulo,Desktop
cliente_427,2024-07-27 02:18:28.774159,1982.02,,callcenter,,Android
cliente_427,2025-03-20 02:18:28.774165,839.75,produto_5,callcenter,São Paulo,Desktop
cliente_427,2025-03-14 02:18:28.774170,154.39,produto_2,app,,
cliente_427,2024-06-29 02:18:28.774175,462.43,produto_1,callcenter,Curitiba,iOS
cliente_428,2025-01-15 02:18:28.774184,,produto_1,callcenter,Porto Alegre,Desktop
cliente_428,2025-02-04 02:18:28.774189,1767.69,produto_2,callcenter,Belo Horizonte,Desktop
,2024-07-14 02:18:28.774194,1213.53,,app,São Paulo,
cliente_428,2024-05-12 02:18:28.774199,,produto_1,web,Porto Alegre,iOS
,2025-04-16 02:18:28.774204,1709.09,produto_3,callcenter,Rio de Janeiro,iOS
cliente_429,2024-09-05 02:18:28.774210,1110.17,produto_1,web,Porto Alegre,Desktop
,2024-06-01 02:18:28.774215,1329.99,produto_4,callcenter,São Paulo,Android
cliente_429,2024-08-28 02:18:28.774220,734.95,produto_3,web,Belo Horizonte,iOS
cliente_429,2024-10-03 02:18:28.774230,,produto_2,callcenter,Curitiba,Desktop
cliente_429,2025-04-05 02:18:28.774235,,produto_3,callcenter,,Desktop
cliente_429,2024-07-05 02:18:28.774241,692.79,produto_5,web,Porto Alegre,iOS
cliente_429,2024-06-20 02:18:28.774246,1062.35,produto_5,callcenter,Belo Horizonte,Android
cliente_429,2025-04-26 02:18:28.774251,742.04,produto_5,web,,iOS
cliente_430,2024-08-30 02:18:28.774257,763.8,produto_4,web,São Paulo,Android
cliente_430,2024-05-17 02:18:28.774262,926.47,produto_2,callcenter,Curitiba,Desktop
cliente_430,2024-07-21 02:18:28.774267,475.91,produto_5,callcenter,,Android
cliente_430,2024-12-26 02:18:28.774272,1738.12,produto_4,callcenter,Belo Horizonte,Android
cliente_430,2024-05-29 02:18:28.774293,302.47,produto_5,,São Paulo,iOS
cliente_430,2025-03-19 02:18:28.774298,1107.32,produto_1,app,São Paulo,Desktop
cliente_431,2024-08-23 02:18:28.774305,990.86,produto_4,,Rio de Janeiro,
,,800.43,produto_2,app,Curitiba,Desktop
cliente_431,2024-06-21 02:18:28.774317,,produto_1,callcenter,Rio de Janeiro,Desktop
cliente_431,,1512.9,produto_3,app,Porto Alegre,iOS
cliente_431,2025-05-07 02:18:28.774328,1612.65,produto_5,app,Porto Alegre,iOS
cliente_431,2024-05-30 02:18:28.774334,623.94,,app,,Desktop
cliente_431,2025-04-03 02:18:28.774389,364.8,produto_1,web,Curitiba,Android
cliente_431,2025-04-19 02:18:28.774395,381.1,produto_2,web,Belo Horizonte,
cliente_431,2024-10-13 02:18:28.774407,148.99,produto_5,web,Porto Alegre,
cliente_431,2024-11-15 02:18:28.774413,768.66,produto_3,app,Porto Alegre,Android
cliente_431,2025-02-28 02:18:28.774418,,,web,Belo Horizonte,
cliente_431,,880.21,produto_3,,,Desktop
cliente_431,,1470.59,produto_4,web,Belo Horizonte,
cliente_432,2025-04-30 02:18:28.774436,1951.55,produto_2,web,,Android
,2025-01-08 02:18:28.774441,318.16,,callcenter,São Paulo,Desktop
cliente_432,2025-01-30 02:18:28.774447,213.53,produto_5,app,Rio de Janeiro,Android
cliente_433,2024-11-03 02:18:28.774453,77.43,produto_4,callcenter,Curitiba,Desktop
cliente_433,2024-07-13 02:18:28.774459,1941.24,produto_2,web,São Paulo,Android
,2025-03-29 02:18:28.774464,,produto_1,app,Rio de Janeiro,Desktop
cliente_433,2025-01-14 02:18:28.774470,517.39,produto_4,callcenter,Rio de Janeiro,Android
cliente_433,2024-07-27 02:18:28.774483,342.11,,web,Porto Alegre,iOS
cliente_433,2024-08-16 02:18:28.774492,369.42,produto_1,web,,Android
cliente_433,2024-10-15 02:18:28.774500,1235.96,produto_5,app,São Paulo,Desktop
cliente_434,2025-02-08 02:18:28.774510,818.16,produto_2,app,Rio de Janeiro,Desktop
cliente_434,2024-06-27 02:18:28.774515,962.2,produto_2,,Rio de Janeiro,Android
cliente_434,2024-07-04 02:18:28.774527,576.78,produto_2,app,Curitiba,iOS
cliente_435,2024-06-10 02:18:28.774548,1268.74,produto_3,web,Belo Horizonte,iOS
cliente_435,,1652.73,produto_1,web,Curitiba,iOS
cliente_435,2024-08-11 02:18:28.774566,784.67,,app,Belo Horizonte,Desktop
cliente_435,2024-09-20 02:18:28.774575,780.82,produto_3,app,Belo Horizonte,iOS
cliente_435,2024-11-09 02:18:28.774580,179.2,produto_2,callcenter,Curitiba,Android
cliente_435,2024-07-26 02:18:28.774586,1503.71,produto_3,app,São Paulo,Desktop
cliente_435,2024-07-12 02:18:28.774591,1353.02,produto_1,callcenter,Porto Alegre,iOS
cliente_436,2025-01-31 02:18:28.774597,1537.27,produto_2,app,Porto Alegre,Desktop
,2024-07-22 02:18:28.774602,753.55,produto_5,app,Curitiba,Android
cliente_436,2024-09-10 02:18:28.774607,841.74,produto_2,callcenter,Rio de Janeiro,
cliente_436,2025-01-15 02:18:28.774612,56.16,produto_3,callcenter,Belo Horizonte,iOS
cliente_436,2024-12-07 02:18:28.774618,957.56,,web,Rio de Janeiro,Android
cliente_436,,,produto_1,app,Rio de Janeiro,Desktop
cliente_436,2024-12-14 02:18:28.774628,415.68,produto_2,app,Porto Alegre,Desktop
cliente_436,2024-07-16 02:18:28.774633,,produto_4,app,Porto Alegre,iOS
cliente_436,2025-04-06 02:18:28.774638,1949.41,produto_5,web,Porto Alegre,Desktop
cliente_436,2024-09-02 02:18:28.774644,1050.03,produto_4,web,Belo Horizonte,iOS
cliente_436,2024-09-20 02:18:28.774649,840.42,produto_4,app,Curitiba,iOS
cliente_436,2024-06-17 02:18:28.774659,,produto_2,app,São Paulo,Android
cliente_436,2025-03-24 02:18:28.774680,1295.71,produto_4,web,Porto Alegre,iOS
cliente_436,2024-11-07 02:18:28.774685,1175.81,produto_5,callcenter,Rio de Janeiro,
cliente_437,2024-10-03 02:18:28.774691,1004.44,produto_3,web,Porto Alegre,Desktop
cliente_437,2025-03-10 02:18:28.774696,1391.56,produto_5,callcenter,Curitiba,iOS
cliente_437,2025-02-02 02:18:28.774702,204.02,produto_1,web,São Paulo,Desktop
cliente_437,2024-09-03 02:18:28.774707,805.76,,app,Porto Alegre,Android
cliente_437,2024-07-04 02:18:28.774712,1861.75,produto_5,,Porto Alegre,iOS
cliente_437,2024-10-11 02:18:28.774717,1787.77,produto_4,app,Porto Alegre,
cliente_437,2025-03-19 02:18:28.774722,1489.51,,,Curitiba,Desktop
cliente_437,2024-08-06 02:18:28.774727,1522.59,produto_4,web,Porto Alegre,iOS
cliente_438,2025-05-06 02:18:28.774733,,produto_1,app,Belo Horizonte,iOS
cliente_438,,1662.27,produto_4,web,Curitiba,Desktop
cliente_438,2024-11-28 02:18:28.774744,1807.86,produto_4,,,Desktop
cliente_438,2025-01-09 02:18:28.774749,650.59,produto_4,web,Rio de Janeiro,
cliente_438,2024-07-18 02:18:28.774754,1741.29,produto_4,web,Belo Horizonte,iOS
cliente_438,2024-11-23 02:18:28.774760,332.26,produto_2,app,Rio de Janeiro,iOS
cliente_438,2024-12-12 02:18:28.774765,1804.36,produto_1,web,São Paulo,Desktop
cliente_438,2025-03-16 02:18:28.774770,1121.85,produto_2,app,Belo Horizonte,Desktop
cliente_438,2025-02-09 02:18:28.774782,280.82,produto_1,web,Curitiba,Desktop
cliente_438,2024-06-25 02:18:28.774787,1168.09,,,São Paulo,Desktop
cliente_438,2025-05-02 02:18:28.774793,116.22,produto_4,web,Curitiba,Desktop
,2024-09-25 02:18:28.774798,691.91,,app,,Desktop
cliente_439,2024-12-10 02:18:28.774804,1799.14,produto_5,callcenter,Belo Horizonte,iOS
cliente_439,2024-10-30 02:18:28.774810,,produto_4,callcenter,Belo Horizonte,Android
cliente_439,2024-10-23 02:18:28.774815,,produto_2,callcenter,Rio de Janeiro,Android
cliente_439,2024-10-02 02:18:28.774821,,produto_5,web,Belo Horizonte,iOS
cliente_439,2025-04-05 02:18:28.774826,1279.89,produto_1,app,,Android
cliente_439,2024-09-29 02:18:28.774831,1393.64,produto_5,app,Curitiba,Android
cliente_440,2024-10-10 02:18:28.774836,,produto_4,,Porto Alegre,Android
cliente_440,2024-08-07 02:18:28.774842,1676.23,produto_2,web,Curitiba,iOS
cliente_440,2025-01-16 02:18:28.774847,1950.43,produto_4,web,São Paulo,
cliente_440,2025-02-25 02:18:28.774852,268.78,produto_3,callcenter,São Paulo,Desktop
cliente_440,2024-07-12 02:18:28.774857,1726.74,produto_5,app,Curitiba,iOS
cliente_440,2024-06-26 02:18:28.774865,761.08,produto_3,callcenter,Porto Alegre,iOS
cliente_440,2024-09-08 02:18:28.774873,1211.76,produto_1,app,,iOS
cliente_440,2025-03-27 02:18:28.774881,1370.0,produto_5,app,Curitiba,Desktop
cliente_440,2025-01-04 02:18:28.774896,660.51,,app,Belo Horizonte,iOS
cliente_440,2025-01-11 02:18:28.774909,1395.69,produto_2,app,Curitiba,iOS
,,930.9,produto_2,callcenter,São Paulo,Desktop
cliente_440,2024-08-13 02:18:28.774925,507.71,produto_4,app,Rio de Janeiro,Android
cliente_440,2024-09-28 02:18:28.774934,107.51,produto_2,app,,Android
cliente_440,,1368.75,produto_5,callcenter,Porto Alegre,
cliente_440,2025-02-02 02:18:28.774946,1398.9,produto_2,app,Curitiba,Android
cliente_441,2024-10-07 02:18:28.774952,1179.42,produto_1,,Rio de Janeiro,Android
cliente_441,2025-02-28 02:18:28.774958,612.49,produto_3,web,São Paulo,
cliente_441,2024-09-28 02:18:28.774966,1681.9,produto_2,callcenter,Porto Alegre,
cliente_441,2025-02-20 02:18:28.775289,1373.91,produto_2,app,Rio de Janeiro,Android
cliente_441,2024-12-05 02:18:28.775321,1467.77,produto_2,app,Porto Alegre,iOS
cliente_441,2025-04-02 02:18:28.775338,1693.33,produto_3,callcenter,Curitiba,Android
cliente_441,2024-06-08 02:18:28.775350,1986.88,,callcenter,Belo Horizonte,Desktop
cliente_441,2025-02-16 02:18:28.775360,272.07,produto_5,app,Curitiba,
cliente_441,,776.81,,,São Paulo,Android
cliente_441,2024-05-31 02:18:28.775379,1627.97,produto_1,web,Curitiba,Android
cliente_441,2024-12-02 02:18:28.775388,1475.41,produto_5,web,São Paulo,Android
cliente_442,2025-01-29 02:18:28.775423,614.04,produto_5,web,Curitiba,Android
cliente_442,2024-11-18 02:18:28.775434,1219.9,produto_5,web,Rio de Janeiro,Desktop
cliente_442,2024-06-03 02:18:28.775449,1883.01,produto_4,web,,iOS
cliente_442,2024-09-10 02:18:28.775458,208.46,,callcenter,Curitiba,Android
cliente_443,2024-07-23 02:18:28.775469,1257.73,produto_2,,Porto Alegre,Desktop
cliente_443,,713.64,produto_5,web,Belo Horizonte,iOS
,2024-12-14 02:18:28.775498,824.79,produto_5,web,São Paulo,iOS
cliente_443,2025-02-17 02:18:28.775504,324.12,produto_4,app,São Paulo,
cliente_444,2024-11-08 02:18:28.775511,1385.64,produto_1,app,Curitiba,Android
cliente_444,2024-12-23 02:18:28.775516,428.48,produto_2,app,Curitiba,Android
cliente_444,2025-04-24 02:18:28.775521,1765.47,produto_5,app,São Paulo,Desktop
cliente_444,2024-10-24 02:18:28.775537,524.93,,app,São Paulo,
cliente_445,2025-05-07 02:18:28.775550,261.21,produto_5,app,Rio de Janeiro,
cliente_445,2025-02-28 02:18:28.775559,1150.28,produto_1,web,São Paulo,Desktop
cliente_445,2024-09-20 02:18:28.775567,1157.92,produto_1,,Belo Horizonte,iOS
cliente_445,2025-01-01 02:18:28.775582,984.88,produto_4,callcenter,,Android
cliente_446,2024-07-22 02:18:28.775592,1961.81,produto_2,callcenter,Curitiba,iOS
cliente_446,2024-10-16 02:18:28.775616,993.57,,callcenter,Rio de Janeiro,iOS
cliente_446,2025-04-10 02:18:28.775638,941.75,produto_1,web,Belo Horizonte,Desktop
,2025-05-02 02:18:28.775647,,produto_5,app,Curitiba,Desktop
cliente_446,2024-09-28 02:18:28.775656,1567.29,produto_3,app,,Desktop
cliente_447,2024-12-25 02:18:28.775666,540.46,produto_1,app,Belo Horizonte,iOS
cliente_447,2024-06-07 02:18:28.775672,374.25,produto_2,app,Belo Horizonte,Desktop
cliente_447,2024-09-05 02:18:28.775679,643.49,produto_3,callcenter,Belo Horizonte,Desktop
cliente_447,2024-09-03 02:18:28.775685,1267.49,produto_1,app,Belo Horizonte,Android
cliente_447,2024-09-28 02:18:28.775814,1410.55,produto_4,web,São Paulo,Desktop
cliente_447,2024-09-20 02:18:28.775869,427.83,produto_2,app,Rio de Janeiro,Android
cliente_447,2024-11-11 02:18:28.775895,1429.98,produto_1,app,São Paulo,Desktop
cliente_447,2024-09-05 02:18:28.775900,103.6,produto_2,app,Porto Alegre,iOS
cliente_447,2024-06-29 02:18:28.775905,,produto_1,web,Porto Alegre,iOS
cliente_447,,626.42,produto_3,callcenter,Porto Alegre,Android
cliente_447,2024-12-20 02:18:28.775915,490.53,produto_3,,Belo Horizonte,Desktop
cliente_448,2025-01-31 02:18:28.775922,714.83,produto_2,app,Belo Horizonte,iOS
cliente_448,2024-06-11 02:18:28.775927,1301.83,produto_1,,Porto Alegre,iOS
cliente_448,2025-01-18 02:18:28.775932,907.74,produto_2,web,São Paulo,Android
cliente_448,2025-02-20 02:18:28.775937,1782.83,produto_4,callcenter,Curitiba,iOS
cliente_448,2024-05-26 02:18:28.775943,864.58,produto_3,app,Rio de Janeiro,
cliente_448,2024-12-11 02:18:28.775954,1043.38,produto_1,web,Porto Alegre,Desktop
cliente_448,,793.43,produto_1,web,Porto Alegre,Android
cliente_448,2024-09-19 02:18:28.775968,74.86,produto_3,callcenter,Belo Horizonte,iOS
cliente_448,2024-07-14 02:18:28.775976,,produto_4,web,São Paulo,Desktop
cliente_449,2025-02-03 02:18:28.775987,98.89,produto_5,app,Rio de Janeiro,iOS
cliente_449,2024-09-10 02:18:28.775995,621.2,produto_4,callcenter,Rio de Janeiro,Desktop
,2024-05-12 02:18:28.776004,728.09,produto_5,app,Porto Alegre,Desktop
cliente_449,2024-10-04 02:18:28.776018,1387.38,produto_4,web,Porto Alegre,iOS
cliente_449,2024-12-01 02:18:28.776027,1405.21,produto_4,app,Curitiba,Android
cliente_449,2025-04-25 02:18:28.776036,,produto_2,callcenter,Rio de Janeiro,Desktop
cliente_449,2024-11-22 02:18:28.776047,,produto_4,app,Curitiba,Desktop
cliente_449,2025-02-27 02:18:28.776053,1420.66,produto_1,web,Curitiba,iOS
cliente_449,2024-08-19 02:18:28.776058,63.59,,callcenter,São Paulo,Desktop
cliente_449,2024-10-12 02:18:28.776064,1000.87,produto_2,callcenter,Rio de Janeiro,Android
cliente_449,,459.24,produto_4,app,Porto Alegre,Android
cliente_449,,129.5,produto_1,callcenter,Curitiba,iOS
cliente_449,2025-03-20 02:18:28.776078,516.33,produto_2,web,São Paulo,Desktop
cliente_449,,637.08,produto_3,app,São Paulo,iOS
,2024-05-24 02:18:28.776096,246.66,,callcenter,Curitiba,iOS
cliente_450,2025-01-24 02:18:28.776101,1913.69,produto_4,callcenter,Curitiba,Desktop
cliente_450,2025-01-04 02:18:28.776106,129.89,,,Rio de Janeiro,Desktop
cliente_450,2024-11-04 02:18:28.776111,1840.83,produto_3,app,Curitiba,Android
,2024-10-30 02:18:28.776116,445.01,produto_3,callcenter,Porto Alegre,Desktop
cliente_450,2024-10-06 02:18:28.776122,1080.99,produto_3,callcenter,Porto Alegre,Desktop
cliente_451,2024-07-07 02:18:28.776128,408.01,produto_4,web,Porto Alegre,Android
cliente_451,,648.5,produto_1,web,Porto Alegre,iOS
cliente_451,2025-04-10 02:18:28.776138,1553.46,produto_3,app,Rio de Janeiro,iOS
cliente_451,2024-11-26 02:18:28.776143,325.27,produto_3,callcenter,Porto Alegre,Desktop
cliente_451,2025-04-27 02:18:28.776148,1712.77,produto_3,web,,iOS
cliente_451,2025-02-28 02:18:28.776153,1783.1,produto_2,web,Belo Horizonte,
cliente_451,2024-09-21 02:18:28.776158,811.87,produto_5,app,Porto Alegre,Android
cliente_451,2024-10-22 02:18:28.776163,610.85,produto_1,callcenter,Rio de Janeiro,iOS
cliente_451,2025-01-22 02:18:28.776172,111.11,produto_1,app,São Paulo,iOS
cliente_451,2024-07-21 02:18:28.776179,880.76,produto_3,web,São Paulo,Desktop
cliente_451,2025-03-23 02:18:28.776184,365.56,produto_2,web,Rio de Janeiro,Desktop
,2024-11-23 02:18:28.776190,500.08,produto_2,web,,iOS
cliente_452,2025-04-30 02:18:28.776199,,,web,Curitiba,iOS
cliente_452,,647.88,produto_1,callcenter,Porto Alegre,Android
cliente_453,2024-09-10 02:18:28.776210,288.57,produto_4,callcenter,São Paulo,
cliente_453,2024-10-02 02:18:28.776216,1329.2,produto_1,app,São Paulo,iOS
,2024-05-19 02:18:28.776221,524.89,produto_5,web,Rio de Janeiro,Android
cliente_453,2025-04-04 02:18:28.776226,130.73,produto_5,web,Porto Alegre,Desktop
cliente_453,2025-04-21 02:18:28.776231,1263.3,produto_5,callcenter,Curitiba,Android
cliente_453,2024-06-22 02:18:28.776236,,,callcenter,Rio de Janeiro,Android
cliente_453,2024-12-30 02:18:28.776241,1483.1,produto_4,web,Curitiba,Android
cliente_453,2024-07-05 02:18:28.776246,1310.16,produto_3,callcenter,Porto Alegre,iOS
cliente_453,2024-09-30 02:18:28.776255,1142.62,produto_5,app,Belo Horizonte,Android
cliente_454,2024-06-22 02:18:28.776262,620.54,,app,Belo Horizonte,iOS
cliente_454,2024-08-12 02:18:28.776267,495.08,produto_2,,Rio de Janeiro,Desktop
cliente_454,2024-07-19 02:18:28.776274,,,app,Porto Alegre,Android
cliente_454,2025-04-17 02:18:28.776279,,produto_2,web,São Paulo,iOS
,2025-01-24 02:18:28.776284,1404.29,produto_3,app,,iOS
cliente_455,2025-03-09 02:18:28.776290,1616.88,produto_1,web,Porto Alegre,Android
cliente_455,2025-01-04 02:18:28.776295,,produto_1,app,Belo Horizonte,
cliente_455,2024-05-22 02:18:28.776301,700.97,produto_3,,Porto Alegre,Android
cliente_455,2025-01-06 02:18:28.776316,543.8,produto_1,web,Porto Alegre,iOS
cliente_455,,1141.37,produto_2,callcenter,Belo Horizonte,Android
,2024-07-16 02:18:28.776338,315.46,produto_5,callcenter,Curitiba,Desktop
cliente_455,2024-12-18 02:18:28.776344,1430.83,produto_1,callcenter,São Paulo,Desktop
cliente_455,2025-02-15 02:18:28.776360,1315.31,produto_5,callcenter,,Desktop
cliente_455,2024-11-02 02:18:28.776365,1863.94,produto_1,,Rio de Janeiro,iOS
cliente_455,2025-01-26 02:18:28.776374,907.25,produto_3,callcenter,Belo Horizonte,Desktop
cliente_455,2025-04-05 02:18:28.776380,111.61,produto_2,callcenter,Curitiba,Android
cliente_455,2024-09-25 02:18:28.776385,1095.84,produto_3,,São Paulo,iOS
cliente_455,2024-06-13 02:18:28.776390,621.96,produto_3,callcenter,Belo Horizonte,Desktop
cliente_455,2025-03-06 02:18:28.776397,125.14,produto_4,callcenter,Curitiba,
cliente_456,2025-03-07 02:18:28.776403,1388.24,produto_2,web,São Paulo,iOS
cliente_456,2025-03-13 02:18:28.776408,842.99,produto_5,callcenter,Belo Horizonte,Android
cliente_456,2025-02-13 02:18:28.776413,976.6,produto_3,web,,Desktop
cliente_457,2024-10-19 02:18:28.776419,531.73,produto_1,web,Rio de Janeiro,Android
,2025-04-03 02:18:28.776424,,produto_4,web,Porto Alegre,Desktop
,2024-07-13 02:18:28.776429,504.87,,app,Porto Alegre,Android
cliente_457,2024-10-13 02:18:28.776434,964.89,produto_2,web,Belo Horizonte,Android
cliente_457,2024-10-13 02:18:28.776443,1335.52,produto_4,callcenter,Rio de Janeiro,Desktop
cliente_457,,1643.42,produto_5,web,São Paulo,iOS
cliente_458,2024-12-11 02:18:28.776454,180.94,produto_5,callcenter,Rio de Janeiro,Desktop
cliente_458,2025-03-06 02:18:28.776460,1816.54,produto_2,,São Paulo,Android
cliente_458,2024-11-10 02:18:28.776464,1338.28,produto_1,app,Porto Alegre,iOS
cliente_458,2024-10-11 02:18:28.776469,143.07,produto_2,callcenter,,Desktop
cliente_458,2024-08-10 02:18:28.776474,1830.35,produto_3,callcenter,Rio de Janeiro,Desktop
cliente_458,2024-08-31 02:18:28.776482,1235.68,produto_2,web,Porto Alegre,Desktop
cliente_458,2024-08-30 02:18:28.776491,1222.31,produto_2,app,Rio de Janeiro,iOS
cliente_458,2025-04-23 02:18:28.776499,1517.89,produto_2,app,Rio de Janeiro,Desktop
cliente_458,2025-04-15 02:18:28.776508,811.57,produto_2,web,Curitiba,Desktop
cliente_458,2024-08-08 02:18:28.776517,605.28,produto_3,web,,Desktop
cliente_458,2025-04-14 02:18:28.776523,,produto_4,,Rio de Janeiro,Android
cliente_458,2024-12-09 02:18:28.776529,492.69,produto_4,callcenter,São Paulo,
cliente_458,2025-02-10 02:18:28.776534,1108.16,produto_4,callcenter,Belo Horizonte,iOS
cliente_459,,1117.27,produto_2,app,Belo Horizonte,Desktop
cliente_459,2025-03-27 02:18:28.776545,902.97,,web,São Paulo,Android
,2024-05-24 02:18:28.776551,1113.05,,app,Rio de Janeiro,
cliente_459,2025-04-01 02:18:28.776561,191.94,produto_4,app,Porto Alegre,Android
cliente_459,2025-02-22 02:18:28.776567,,produto_5,callcenter,Rio de Janeiro,Desktop
cliente_459,,352.61,produto_5,callcenter,Belo Horizonte,Desktop
cliente_459,2024-10-19 02:18:28.776582,,produto_1,app,Porto Alegre,Android
cliente_459,2024-11-23 02:18:28.776587,724.68,,app,Belo Horizonte,Desktop
,2024-05-27 02:18:28.776592,1544.68,produto_1,app,Rio de Janeiro,Desktop
cliente_459,2025-03-05 02:18:28.776600,416.08,produto_5,,São Paulo,Android
cliente_460,2025-04-12 02:18:28.776606,1926.83,produto_3,callcenter,Porto Alegre,Android
cliente_460,2025-03-10 02:18:28.776612,1391.54,,app,São Paulo,Android
cliente_460,2024-07-02 02:18:28.776620,1460.63,,app,Curitiba,iOS
cliente_461,2024-12-25 02:18:28.776630,,produto_5,web,Belo Horizonte,Android
cliente_461,2024-10-18 02:18:28.776638,1887.43,,,Porto Alegre,Desktop
cliente_461,2024-09-28 02:18:28.776646,263.45,produto_2,callcenter,Curitiba,Android
cliente_461,,458.96,produto_2,callcenter,Porto Alegre,
cliente_461,2024-09-25 02:18:28.776661,,produto_3,,Belo Horizonte,Android
cliente_461,2024-12-09 02:18:28.776666,1075.95,produto_1,web,São Paulo,iOS
cliente_461,2024-06-25 02:18:28.776671,460.92,produto_4,app,Porto Alegre,Android
cliente_461,2024-09-22 02:18:28.776678,,produto_3,app,Porto Alegre,iOS
cliente_461,2024-10-02 02:18:28.776693,227.58,produto_2,web,Rio de Janeiro,Android
cliente_461,2025-02-16 02:18:28.776706,1047.59,produto_1,app,Belo Horizonte,iOS
cliente_462,,1840.78,produto_1,callcenter,Porto Alegre,Android
cliente_462,2024-09-21 02:18:28.776726,,produto_3,callcenter,Rio de Janeiro,Android
cliente_462,2024-07-29 02:18:28.776734,1505.02,,app,Rio de Janeiro,Desktop
cliente_462,2025-03-25 02:18:28.776743,249.22,produto_2,app,,Android
cliente_462,2024-12-27 02:18:28.776756,1636.8,produto_2,,Porto Alegre,Desktop
cliente_462,2024-05-30 02:18:28.776762,,produto_4,web,Porto Alegre,Android
cliente_462,2024-11-08 02:18:28.776767,438.04,produto_3,app,Belo Horizonte,Desktop
cliente_462,2024-11-18 02:18:28.776772,1088.66,produto_4,app,Belo Horizonte,Desktop
cliente_462,2025-01-15 02:18:28.776777,1863.15,produto_4,web,Curitiba,Android
cliente_462,2024-05-08 02:18:28.776782,,produto_2,callcenter,Porto Alegre,iOS
,2025-04-04 02:18:28.776787,1089.24,produto_5,app,Rio de Janeiro,iOS
cliente_462,2024-06-20 02:18:28.776791,1931.72,produto_2,callcenter,Curitiba,Android
cliente_463,2024-07-26 02:18:28.776799,1972.66,produto_5,app,São Paulo,Desktop
cliente_463,2024-12-15 02:18:28.776807,963.93,produto_1,app,Porto Alegre,Android
cliente_463,2024-11-07 02:18:28.776815,694.78,produto_5,app,Porto Alegre,Desktop
cliente_463,2024-07-18 02:18:28.776823,838.05,produto_4,web,Curitiba,Desktop
cliente_463,2025-02-19 02:18:28.776831,1750.94,produto_3,,Belo Horizonte,Desktop
cliente_463,2024-05-08 02:18:28.776852,1839.14,produto_4,callcenter,Curitiba,Android
cliente_463,2024-11-08 02:18:28.776859,1804.48,produto_4,callcenter,Rio de Janeiro,
cliente_463,2024-11-25 02:18:28.776864,754.51,produto_3,callcenter,Belo Horizonte,Android
cliente_463,,721.39,produto_1,callcenter,Curitiba,Desktop
cliente_463,2024-09-07 02:18:28.776876,1024.65,produto_1,app,São Paulo,iOS
cliente_463,2024-08-20 02:18:28.776884,1522.79,produto_2,app,Curitiba,iOS
cliente_463,2024-09-16 02:18:28.776893,1490.41,produto_1,callcenter,Belo Horizonte,Android
cliente_463,2025-01-27 02:18:28.776901,489.11,produto_1,callcenter,Curitiba,iOS
